Uninstalled 1 package in 0.48ms
Installed 1 package in 2ms
/home/mingzhang/Downloads/code/autoresearch/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:283: UserWarning: 
    Found GPU0 NVIDIA GB10 which is of cuda capability 12.1.
    Minimum and Maximum cuda capability supported by this version of PyTorch is
    (8.0) - (12.0)
    
  warnings.warn(
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 3,145,856
  scalars                 : 8
  total                   : 11,534,472
Estimated FLOPs per token: 4.718669e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Skipping torch.compile on CUDA capability > 12.0
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011079 | lrm: 1.00 | dt: 1166ms | tok/sec: 28,097 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.945626 | lrm: 1.00 | dt: 388ms | tok/sec: 84,528 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.744965 | lrm: 1.00 | dt: 381ms | tok/sec: 85,986 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.481524 | lrm: 1.00 | dt: 383ms | tok/sec: 85,637 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.186926 | lrm: 1.00 | dt: 391ms | tok/sec: 83,807 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.953153 | lrm: 1.00 | dt: 386ms | tok/sec: 84,800 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.721612 | lrm: 1.00 | dt: 390ms | tok/sec: 84,007 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.528162 | lrm: 1.00 | dt: 381ms | tok/sec: 85,957 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.363902 | lrm: 1.00 | dt: 384ms | tok/sec: 85,359 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.220951 | lrm: 1.00 | dt: 387ms | tok/sec: 84,586 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.088978 | lrm: 1.00 | dt: 383ms | tok/sec: 85,662 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.967059 | lrm: 1.00 | dt: 384ms | tok/sec: 85,300 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.864244 | lrm: 1.00 | dt: 396ms | tok/sec: 82,821 | mfu: 0.4% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.763692 | lrm: 1.00 | dt: 386ms | tok/sec: 84,817 | mfu: 0.4% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 6.670189 | lrm: 1.00 | dt: 389ms | tok/sec: 84,170 | mfu: 0.4% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 6.594168 | lrm: 1.00 | dt: 386ms | tok/sec: 84,969 | mfu: 0.4% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 6.517016 | lrm: 1.00 | dt: 386ms | tok/sec: 84,957 | mfu: 0.4% | epoch: 1 | remaining: 298s    
step 00017 (0.8%) | loss: 6.449863 | lrm: 1.00 | dt: 386ms | tok/sec: 84,857 | mfu: 0.4% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | loss: 6.399399 | lrm: 1.00 | dt: 386ms | tok/sec: 84,993 | mfu: 0.4% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | loss: 6.335837 | lrm: 1.00 | dt: 388ms | tok/sec: 84,497 | mfu: 0.4% | epoch: 1 | remaining: 297s    
step 00020 (1.2%) | loss: 6.294433 | lrm: 1.00 | dt: 383ms | tok/sec: 85,592 | mfu: 0.4% | epoch: 1 | remaining: 296s    
step 00021 (1.3%) | loss: 6.237076 | lrm: 1.00 | dt: 385ms | tok/sec: 85,128 | mfu: 0.4% | epoch: 1 | remaining: 296s    
step 00022 (1.4%) | loss: 6.201256 | lrm: 1.00 | dt: 387ms | tok/sec: 84,687 | mfu: 0.4% | epoch: 1 | remaining: 295s    
step 00143 (17.0%) | loss: 4.825616 | lrm: 1.00 | dt: 391ms | tok/sec: 83,904 | mfu: 0.4% | epoch: 1 | remaining: 248s    
step 00144 (17.2%) | loss: 4.822469 | lrm: 1.00 | dt: 383ms | tok/sec: 85,512 | mfu: 0.4% | epoch: 1 | remaining: 248s    
step 00145 (17.3%) | loss: 4.816790 | lrm: 1.00 | dt: 384ms | tok/sec: 85,342 | mfu: 0.4% | epoch: 1 | remaining: 248s    
step 00146 (17.4%) | loss: 4.816583 | lrm: 1.00 | dt: 391ms | tok/sec: 83,911 | mfu: 0.4% | epoch: 1 | remaining: 247s    
step 00147 (17.6%) | loss: 4.808466 | lrm: 1.00 | dt: 385ms | tok/sec: 85,149 | mfu: 0.4% | epoch: 1 | remaining: 247s    
step 00148 (17.7%) | loss: 4.792624 | lrm: 1.00 | dt: 394ms | tok/sec: 83,189 | mfu: 0.4% | epoch: 1 | remaining: 247s    
step 00149 (17.8%) | loss: 4.787618 | lrm: 1.00 | dt: 387ms | tok/sec: 84,666 | mfu: 0.4% | epoch: 1 | remaining: 246s    
step 00150 (18.0%) | loss: 4.773684 | lrm: 1.00 | dt: 389ms | tok/sec: 84,296 | mfu: 0.4% | epoch: 1 | remaining: 246s    
step 00151 (18.1%) | loss: 4.761788 | lrm: 1.00 | dt: 389ms | tok/sec: 84,308 | mfu: 0.4% | epoch: 1 | remaining: 245s    
step 00152 (18.2%) | loss: 4.754542 | lrm: 1.00 | dt: 386ms | tok/sec: 84,910 | mfu: 0.4% | epoch: 1 | remaining: 245s    
step 00153 (18.3%) | loss: 4.748480 | lrm: 1.00 | dt: 382ms | tok/sec: 85,802 | mfu: 0.4% | epoch: 1 | remaining: 245s    
step 00154 (18.5%) | loss: 4.740934 | lrm: 1.00 | dt: 390ms | tok/sec: 84,045 | mfu: 0.4% | epoch: 1 | remaining: 244s    
step 00155 (18.6%) | loss: 4.738224 | lrm: 1.00 | dt: 392ms | tok/sec: 83,585 | mfu: 0.4% | epoch: 1 | remaining: 244s    
step 00156 (18.7%) | loss: 4.733070 | lrm: 1.00 | dt: 388ms | tok/sec: 84,541 | mfu: 0.4% | epoch: 1 | remaining: 243s    
step 00157 (18.9%) | loss: 4.728385 | lrm: 1.00 | dt: 384ms | tok/sec: 85,343 | mfu: 0.4% | epoch: 1 | remaining: 243s    
step 00158 (19.0%) | loss: 4.715737 | lrm: 1.00 | dt: 385ms | tok/sec: 85,054 | mfu: 0.4% | epoch: 1 | remaining: 243s    
step 00159 (19.1%) | loss: 4.706076 | lrm: 1.00 | dt: 387ms | tok/sec: 84,599 | mfu: 0.4% | epoch: 1 | remaining: 242s    
step 00160 (19.2%) | loss: 4.686817 | lrm: 1.00 | dt: 391ms | tok/sec: 83,777 | mfu: 0.4% | epoch: 1 | remaining: 242s    
step 00161 (19.4%) | loss: 4.689660 | lrm: 1.00 | dt: 390ms | tok/sec: 84,038 | mfu: 0.4% | epoch: 1 | remaining: 241s    
step 00162 (19.5%) | loss: 4.677628 | lrm: 1.00 | dt: 386ms | tok/sec: 84,852 | mfu: 0.4% | epoch: 1 | remaining: 241s    
step 00163 (19.6%) | loss: 4.667706 | lrm: 1.00 | dt: 383ms | tok/sec: 85,583 | mfu: 0.4% | epoch: 1 | remaining: 241s    
step 00164 (19.8%) | loss: 4.657983 | lrm: 1.00 | dt: 391ms | tok/sec: 83,792 | mfu: 0.4% | epoch: 1 | remaining: 240s    
step 00165 (19.9%) | loss: 4.646039 | lrm: 1.00 | dt: 385ms | tok/sec: 85,080 | mfu: 0.4% | epoch: 1 | remaining: 240s    
step 00166 (20.0%) | loss: 4.638212 | lrm: 1.00 | dt: 390ms | tok/sec: 83,925 | mfu: 0.4% | epoch: 1 | remaining: 240s    
step 00167 (20.1%) | loss: 4.640810 | lrm: 1.00 | dt: 381ms | tok/sec: 85,901 | mfu: 0.4% | epoch: 1 | remaining: 239s    
step 00168 (20.3%) | loss: 4.644784 | lrm: 1.00 | dt: 395ms | tok/sec: 83,013 | mfu: 0.4% | epoch: 1 | remaining: 239s    
step 00169 (20.4%) | loss: 4.631897 | lrm: 1.00 | dt: 390ms | tok/sec: 84,009 | mfu: 0.4% | epoch: 1 | remaining: 238s    
step 00170 (20.5%) | loss: 4.624687 | lrm: 1.00 | dt: 385ms | tok/sec: 85,114 | mfu: 0.4% | epoch: 1 | remaining: 238s    
step 00171 (20.7%) | loss: 4.620718 | lrm: 1.00 | dt: 386ms | tok/sec: 84,857 | mfu: 0.4% | epoch: 1 | remaining: 238s    
step 00172 (20.8%) | loss: 4.620498 | lrm: 1.00 | dt: 390ms | tok/sec: 83,952 | mfu: 0.4% | epoch: 1 | remaining: 237s    
step 00173 (20.9%) | loss: 4.611178 | lrm: 1.00 | dt: 386ms | tok/sec: 84,814 | mfu: 0.4% | epoch: 1 | remaining: 237s    
step 00174 (21.1%) | loss: 4.603707 | lrm: 1.00 | dt: 389ms | tok/sec: 84,238 | mfu: 0.4% | epoch: 1 | remaining: 236s    
step 00175 (21.2%) | loss: 4.593749 | lrm: 1.00 | dt: 382ms | tok/sec: 85,803 | mfu: 0.4% | epoch: 1 | remaining: 236s    
step 00176 (21.3%) | loss: 4.582770 | lrm: 1.00 | dt: 383ms | tok/sec: 85,499 | mfu: 0.4% | epoch: 1 | remaining: 236s    
step 00177 (21.4%) | loss: 4.577808 | lrm: 1.00 | dt: 388ms | tok/sec: 84,388 | mfu: 0.4% | epoch: 1 | remaining: 235s    
step 00178 (21.6%) | loss: 4.575351 | lrm: 1.00 | dt: 384ms | tok/sec: 85,343 | mfu: 0.4% | epoch: 1 | remaining: 235s    
step 00179 (21.7%) | loss: 4.562384 | lrm: 1.00 | dt: 393ms | tok/sec: 83,357 | mfu: 0.4% | epoch: 1 | remaining: 235s    
step 00180 (21.8%) | loss: 4.565663 | lrm: 1.00 | dt: 387ms | tok/sec: 84,759 | mfu: 0.4% | epoch: 1 | remaining: 234s    
step 00181 (22.0%) | loss: 4.557463 | lrm: 1.00 | dt: 391ms | tok/sec: 83,712 | mfu: 0.4% | epoch: 1 | remaining: 234s    
step 00182 (22.1%) | loss: 4.556645 | lrm: 1.00 | dt: 389ms | tok/sec: 84,135 | mfu: 0.4% | epoch: 1 | remaining: 233s    
step 00183 (22.2%) | loss: 4.554633 | lrm: 1.00 | dt: 385ms | tok/sec: 85,053 | mfu: 0.4% | epoch: 1 | remaining: 233s    
step 00184 (22.3%) | loss: 4.557433 | lrm: 1.00 | dt: 384ms | tok/sec: 85,316 | mfu: 0.4% | epoch: 1 | remaining: 233s    
step 00185 (22.5%) | loss: 4.545066 | lrm: 1.00 | dt: 390ms | tok/sec: 83,995 | mfu: 0.4% | epoch: 1 | remaining: 232s    
step 00186 (22.6%) | loss: 4.544057 | lrm: 1.00 | dt: 385ms | tok/sec: 85,124 | mfu: 0.4% | epoch: 1 | remaining: 232s    
step 00187 (22.7%) | loss: 4.538357 | lrm: 1.00 | dt: 391ms | tok/sec: 83,898 | mfu: 0.4% | epoch: 1 | remaining: 231s    
step 00188 (22.9%) | loss: 4.530812 | lrm: 1.00 | dt: 383ms | tok/sec: 85,488 | mfu: 0.4% | epoch: 1 | remaining: 231s    
step 00189 (23.0%) | loss: 4.527401 | lrm: 1.00 | dt: 386ms | tok/sec: 84,969 | mfu: 0.4% | epoch: 1 | remaining: 231s    
step 00190 (23.1%) | loss: 4.523745 | lrm: 1.00 | dt: 387ms | tok/sec: 84,639 | mfu: 0.4% | epoch: 1 | remaining: 230s    
step 00191 (23.2%) | loss: 4.521878 | lrm: 1.00 | dt: 382ms | tok/sec: 85,755 | mfu: 0.4% | epoch: 1 | remaining: 230s    
step 00192 (23.4%) | loss: 4.510311 | lrm: 1.00 | dt: 392ms | tok/sec: 83,542 | mfu: 0.4% | epoch: 1 | remaining: 229s    
step 00193 (23.5%) | loss: 4.505881 | lrm: 1.00 | dt: 399ms | tok/sec: 82,094 | mfu: 0.4% | epoch: 1 | remaining: 229s    
step 00194 (23.6%) | loss: 4.498365 | lrm: 1.00 | dt: 434ms | tok/sec: 75,438 | mfu: 0.4% | epoch: 1 | remaining: 229s    
step 00195 (23.8%) | loss: 4.500824 | lrm: 1.00 | dt: 420ms | tok/sec: 77,948 | mfu: 0.4% | epoch: 1 | remaining: 228s    
step 00196 (23.9%) | loss: 4.490707 | lrm: 1.00 | dt: 420ms | tok/sec: 77,947 | mfu: 0.4% | epoch: 1 | remaining: 228s    
step 00197 (24.1%) | loss: 4.478723 | lrm: 1.00 | dt: 429ms | tok/sec: 76,470 | mfu: 0.4% | epoch: 1 | remaining: 227s    
step 00198 (24.2%) | loss: 4.477870 | lrm: 1.00 | dt: 426ms | tok/sec: 76,942 | mfu: 0.4% | epoch: 1 | remaining: 227s    
step 00199 (24.3%) | loss: 4.483047 | lrm: 1.00 | dt: 428ms | tok/sec: 76,522 | mfu: 0.4% | epoch: 1 | remaining: 227s    
step 00200 (24.5%) | loss: 4.472929 | lrm: 1.00 | dt: 420ms | tok/sec: 78,022 | mfu: 0.4% | epoch: 1 | remaining: 226s    
step 00201 (24.6%) | loss: 4.463307 | lrm: 1.00 | dt: 422ms | tok/sec: 77,667 | mfu: 0.4% | epoch: 1 | remaining: 226s    
step 00202 (24.8%) | loss: 4.452754 | lrm: 1.00 | dt: 430ms | tok/sec: 76,264 | mfu: 0.4% | epoch: 1 | remaining: 225s    
step 00203 (24.9%) | loss: 4.457511 | lrm: 1.00 | dt: 421ms | tok/sec: 77,865 | mfu: 0.4% | epoch: 1 | remaining: 225s    
step 00204 (25.1%) | loss: 4.453631 | lrm: 1.00 | dt: 438ms | tok/sec: 74,839 | mfu: 0.4% | epoch: 1 | remaining: 224s    
step 00205 (25.2%) | loss: 4.454509 | lrm: 1.00 | dt: 429ms | tok/sec: 76,414 | mfu: 0.4% | epoch: 1 | remaining: 224s    
step 00206 (25.3%) | loss: 4.449534 | lrm: 1.00 | dt: 447ms | tok/sec: 73,253 | mfu: 0.3% | epoch: 1 | remaining: 224s    
step 00207 (25.5%) | loss: 4.433322 | lrm: 1.00 | dt: 430ms | tok/sec: 76,152 | mfu: 0.4% | epoch: 1 | remaining: 223s    
step 00208 (25.6%) | loss: 4.410768 | lrm: 1.00 | dt: 434ms | tok/sec: 75,538 | mfu: 0.4% | epoch: 1 | remaining: 223s    
step 00209 (25.8%) | loss: 4.418468 | lrm: 1.00 | dt: 430ms | tok/sec: 76,151 | mfu: 0.4% | epoch: 1 | remaining: 222s    
step 00210 (25.9%) | loss: 4.405193 | lrm: 1.00 | dt: 425ms | tok/sec: 77,141 | mfu: 0.4% | epoch: 1 | remaining: 222s    
step 00211 (26.1%) | loss: 4.389323 | lrm: 1.00 | dt: 434ms | tok/sec: 75,484 | mfu: 0.4% | epoch: 1 | remaining: 221s    
step 00212 (26.2%) | loss: 4.389081 | lrm: 1.00 | dt: 429ms | tok/sec: 76,422 | mfu: 0.4% | epoch: 1 | remaining: 221s    
step 00213 (26.4%) | loss: 4.382707 | lrm: 1.00 | dt: 436ms | tok/sec: 75,147 | mfu: 0.4% | epoch: 1 | remaining: 221s    
step 00214 (26.5%) | loss: 4.390331 | lrm: 1.00 | dt: 431ms | tok/sec: 76,062 | mfu: 0.4% | epoch: 1 | remaining: 220s    
step 00215 (26.6%) | loss: 4.389427 | lrm: 1.00 | dt: 427ms | tok/sec: 76,829 | mfu: 0.4% | epoch: 1 | remaining: 220s    
step 00216 (26.8%) | loss: 4.385488 | lrm: 1.00 | dt: 432ms | tok/sec: 75,765 | mfu: 0.4% | epoch: 1 | remaining: 219s    
step 00217 (26.9%) | loss: 4.384743 | lrm: 1.00 | dt: 436ms | tok/sec: 75,223 | mfu: 0.4% | epoch: 1 | remaining: 219s    
step 00218 (27.1%) | loss: 4.382465 | lrm: 1.00 | dt: 446ms | tok/sec: 73,449 | mfu: 0.4% | epoch: 1 | remaining: 218s    
step 00219 (27.2%) | loss: 4.373541 | lrm: 1.00 | dt: 440ms | tok/sec: 74,503 | mfu: 0.4% | epoch: 1 | remaining: 218s    
step 00220 (27.4%) | loss: 4.370788 | lrm: 1.00 | dt: 445ms | tok/sec: 73,589 | mfu: 0.4% | epoch: 1 | remaining: 217s    
step 00221 (27.5%) | loss: 4.371162 | lrm: 1.00 | dt: 443ms | tok/sec: 73,900 | mfu: 0.4% | epoch: 1 | remaining: 217s    
step 00222 (27.7%) | loss: 4.366845 | lrm: 1.00 | dt: 436ms | tok/sec: 75,169 | mfu: 0.4% | epoch: 1 | remaining: 217s    
step 00223 (27.8%) | loss: 4.358838 | lrm: 1.00 | dt: 425ms | tok/sec: 77,038 | mfu: 0.4% | epoch: 1 | remaining: 216s    
step 00224 (27.9%) | loss: 4.348557 | lrm: 1.00 | dt: 424ms | tok/sec: 77,204 | mfu: 0.4% | epoch: 1 | remaining: 216s    
step 00225 (28.1%) | loss: 4.341510 | lrm: 1.00 | dt: 435ms | tok/sec: 75,314 | mfu: 0.4% | epoch: 1 | remaining: 215s    
step 00226 (28.2%) | loss: 4.336121 | lrm: 1.00 | dt: 427ms | tok/sec: 76,795 | mfu: 0.4% | epoch: 1 | remaining: 215s    
step 00227 (28.4%) | loss: 4.335552 | lrm: 1.00 | dt: 433ms | tok/sec: 75,666 | mfu: 0.4% | epoch: 1 | remaining: 214s    
step 00228 (28.5%) | loss: 4.331099 | lrm: 1.00 | dt: 423ms | tok/sec: 77,438 | mfu: 0.4% | epoch: 1 | remaining: 214s    
step 00229 (28.7%) | loss: 4.333904 | lrm: 1.00 | dt: 431ms | tok/sec: 75,991 | mfu: 0.4% | epoch: 1 | remaining: 214s    
step 00230 (28.8%) | loss: 4.334505 | lrm: 1.00 | dt: 433ms | tok/sec: 75,748 | mfu: 0.4% | epoch: 1 | remaining: 213s    
step 00231 (29.0%) | loss: 4.321762 | lrm: 1.00 | dt: 430ms | tok/sec: 76,218 | mfu: 0.4% | epoch: 1 | remaining: 213s    
step 00232 (29.1%) | loss: 4.328507 | lrm: 1.00 | dt: 432ms | tok/sec: 75,933 | mfu: 0.4% | epoch: 1 | remaining: 212s    
step 00233 (29.2%) | loss: 4.326521 | lrm: 1.00 | dt: 428ms | tok/sec: 76,485 | mfu: 0.4% | epoch: 1 | remaining: 212s    
step 00234 (29.4%) | loss: 4.332652 | lrm: 1.00 | dt: 427ms | tok/sec: 76,700 | mfu: 0.4% | epoch: 1 | remaining: 211s    
step 00235 (29.5%) | loss: 4.321861 | lrm: 1.00 | dt: 428ms | tok/sec: 76,621 | mfu: 0.4% | epoch: 1 | remaining: 211s    
step 00236 (29.7%) | loss: 4.309779 | lrm: 1.00 | dt: 434ms | tok/sec: 75,538 | mfu: 0.4% | epoch: 1 | remaining: 211s    
step 00237 (29.8%) | loss: 4.301341 | lrm: 1.00 | dt: 425ms | tok/sec: 77,128 | mfu: 0.4% | epoch: 1 | remaining: 210s    
step 00238 (30.0%) | loss: 4.299220 | lrm: 1.00 | dt: 427ms | tok/sec: 76,693 | mfu: 0.4% | epoch: 1 | remaining: 210s    
step 00239 (30.1%) | loss: 4.293582 | lrm: 1.00 | dt: 430ms | tok/sec: 76,214 | mfu: 0.4% | epoch: 1 | remaining: 209s    
step 00240 (30.2%) | loss: 4.296024 | lrm: 1.00 | dt: 423ms | tok/sec: 77,422 | mfu: 0.4% | epoch: 1 | remaining: 209s    
step 00241 (30.4%) | loss: 4.286991 | lrm: 1.00 | dt: 442ms | tok/sec: 74,211 | mfu: 0.4% | epoch: 1 | remaining: 208s    
step 00242 (30.5%) | loss: 4.285636 | lrm: 1.00 | dt: 423ms | tok/sec: 77,519 | mfu: 0.4% | epoch: 1 | remaining: 208s    
step 00243 (30.7%) | loss: 4.278950 | lrm: 1.00 | dt: 437ms | tok/sec: 75,020 | mfu: 0.4% | epoch: 1 | remaining: 208s    
step 00244 (30.8%) | loss: 4.266794 | lrm: 1.00 | dt: 440ms | tok/sec: 74,476 | mfu: 0.4% | epoch: 1 | remaining: 207s    
step 00245 (31.0%) | loss: 4.267203 | lrm: 1.00 | dt: 436ms | tok/sec: 75,169 | mfu: 0.4% | epoch: 1 | remaining: 207s    
step 00246 (31.1%) | loss: 4.259445 | lrm: 1.00 | dt: 441ms | tok/sec: 74,322 | mfu: 0.4% | epoch: 1 | remaining: 206s    
step 00247 (31.3%) | loss: 4.260176 | lrm: 1.00 | dt: 435ms | tok/sec: 75,320 | mfu: 0.4% | epoch: 1 | remaining: 206s    
step 00248 (31.4%) | loss: 4.260328 | lrm: 1.00 | dt: 442ms | tok/sec: 74,077 | mfu: 0.4% | epoch: 1 | remaining: 205s    
step 00249 (31.5%) | loss: 4.253156 | lrm: 1.00 | dt: 436ms | tok/sec: 75,196 | mfu: 0.4% | epoch: 1 | remaining: 205s    
step 00250 (31.7%) | loss: 4.247584 | lrm: 1.00 | dt: 442ms | tok/sec: 74,204 | mfu: 0.4% | epoch: 1 | remaining: 204s    
step 00251 (31.8%) | loss: 4.250525 | lrm: 1.00 | dt: 391ms | tok/sec: 83,711 | mfu: 0.4% | epoch: 1 | remaining: 204s    
step 00252 (32.0%) | loss: 4.254781 | lrm: 1.00 | dt: 384ms | tok/sec: 85,237 | mfu: 0.4% | epoch: 1 | remaining: 204s    
step 00253 (32.1%) | loss: 4.253988 | lrm: 1.00 | dt: 396ms | tok/sec: 82,734 | mfu: 0.4% | epoch: 1 | remaining: 203s    
step 00254 (32.2%) | loss: 4.250641 | lrm: 1.00 | dt: 389ms | tok/sec: 84,309 | mfu: 0.4% | epoch: 1 | remaining: 203s    
step 00255 (32.4%) | loss: 4.249010 | lrm: 1.00 | dt: 390ms | tok/sec: 84,095 | mfu: 0.4% | epoch: 1 | remaining: 203s    
step 00256 (32.5%) | loss: 4.243867 | lrm: 1.00 | dt: 385ms | tok/sec: 85,083 | mfu: 0.4% | epoch: 1 | remaining: 202s    
step 00257 (32.6%) | loss: 4.237498 | lrm: 1.00 | dt: 385ms | tok/sec: 85,032 | mfu: 0.4% | epoch: 1 | remaining: 202s    
step 00258 (32.7%) | loss: 4.234859 | lrm: 1.00 | dt: 389ms | tok/sec: 84,178 | mfu: 0.4% | epoch: 1 | remaining: 201s    
step 00259 (32.9%) | loss: 4.239916 | lrm: 1.00 | dt: 386ms | tok/sec: 84,989 | mfu: 0.4% | epoch: 1 | remaining: 201s    
step 00260 (33.0%) | loss: 4.240161 | lrm: 1.00 | dt: 389ms | tok/sec: 84,274 | mfu: 0.4% | epoch: 1 | remaining: 201s    
step 00261 (33.1%) | loss: 4.247057 | lrm: 1.00 | dt: 388ms | tok/sec: 84,421 | mfu: 0.4% | epoch: 1 | remaining: 200s    
step 00262 (33.3%) | loss: 4.236616 | lrm: 1.00 | dt: 385ms | tok/sec: 85,089 | mfu: 0.4% | epoch: 1 | remaining: 200s    
step 00263 (33.4%) | loss: 4.231144 | lrm: 1.00 | dt: 391ms | tok/sec: 83,817 | mfu: 0.4% | epoch: 1 | remaining: 199s    
step 00264 (33.5%) | loss: 4.219318 | lrm: 1.00 | dt: 383ms | tok/sec: 85,618 | mfu: 0.4% | epoch: 1 | remaining: 199s    
step 00265 (33.6%) | loss: 4.223791 | lrm: 1.00 | dt: 383ms | tok/sec: 85,641 | mfu: 0.4% | epoch: 1 | remaining: 199s    
step 00266 (33.8%) | loss: 4.209762 | lrm: 1.00 | dt: 396ms | tok/sec: 82,837 | mfu: 0.4% | epoch: 1 | remaining: 198s    
step 00267 (33.9%) | loss: 4.204223 | lrm: 1.00 | dt: 387ms | tok/sec: 84,754 | mfu: 0.4% | epoch: 1 | remaining: 198s    
step 00268 (34.0%) | loss: 4.203620 | lrm: 1.00 | dt: 391ms | tok/sec: 83,730 | mfu: 0.4% | epoch: 1 | remaining: 198s    
step 00269 (34.2%) | loss: 4.199184 | lrm: 1.00 | dt: 388ms | tok/sec: 84,489 | mfu: 0.4% | epoch: 1 | remaining: 197s    
step 00270 (34.3%) | loss: 4.212227 | lrm: 1.00 | dt: 384ms | tok/sec: 85,256 | mfu: 0.4% | epoch: 1 | remaining: 197s    
step 00271 (34.4%) | loss: 4.204580 | lrm: 1.00 | dt: 391ms | tok/sec: 83,847 | mfu: 0.4% | epoch: 1 | remaining: 196s    
step 00272 (34.6%) | loss: 4.197773 | lrm: 1.00 | dt: 385ms | tok/sec: 85,176 | mfu: 0.4% | epoch: 1 | remaining: 196s    
step 00273 (34.7%) | loss: 4.192843 | lrm: 1.00 | dt: 393ms | tok/sec: 83,458 | mfu: 0.4% | epoch: 1 | remaining: 196s    
step 00274 (34.8%) | loss: 4.179686 | lrm: 1.00 | dt: 386ms | tok/sec: 84,900 | mfu: 0.4% | epoch: 1 | remaining: 195s    
step 00275 (34.9%) | loss: 4.185664 | lrm: 1.00 | dt: 388ms | tok/sec: 84,473 | mfu: 0.4% | epoch: 1 | remaining: 195s    
step 00276 (35.1%) | loss: 4.180460 | lrm: 1.00 | dt: 389ms | tok/sec: 84,308 | mfu: 0.4% | epoch: 1 | remaining: 194s    
step 00277 (35.2%) | loss: 4.177521 | lrm: 1.00 | dt: 386ms | tok/sec: 84,874 | mfu: 0.4% | epoch: 1 | remaining: 194s    
step 00278 (35.3%) | loss: 4.172374 | lrm: 1.00 | dt: 385ms | tok/sec: 85,094 | mfu: 0.4% | epoch: 1 | remaining: 194s    
step 00279 (35.5%) | loss: 4.170468 | lrm: 1.00 | dt: 398ms | tok/sec: 82,426 | mfu: 0.4% | epoch: 1 | remaining: 193s    
step 00280 (35.6%) | loss: 4.174484 | lrm: 1.00 | dt: 384ms | tok/sec: 85,329 | mfu: 0.4% | epoch: 1 | remaining: 193s    
step 00281 (35.7%) | loss: 4.163757 | lrm: 1.00 | dt: 390ms | tok/sec: 84,008 | mfu: 0.4% | epoch: 1 | remaining: 192s    
step 00282 (35.8%) | loss: 4.175665 | lrm: 1.00 | dt: 387ms | tok/sec: 84,761 | mfu: 0.4% | epoch: 1 | remaining: 192s    
step 00283 (36.0%) | loss: 4.171909 | lrm: 1.00 | dt: 388ms | tok/sec: 84,422 | mfu: 0.4% | epoch: 1 | remaining: 192s    
step 00284 (36.1%) | loss: 4.173467 | lrm: 1.00 | dt: 393ms | tok/sec: 83,408 | mfu: 0.4% | epoch: 1 | remaining: 191s    
